fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13293,25.1,38008,8.1,35.6,19.7,35027,75.7,153.7,15865,26300,0.234,0.415,0.173,0.324,0.341,0.108,0.546,0.747,89.27,20,0.21,27.77,0.29
13295,21.1,121336,3.6,45.4,26.2,114488,123.7,19.8,5871,58340,0.269,0.505,0.23,0.398,0.341,0.12,0.524,0.646,97.81,19.2,0.19,3.72,0.31
13297,20.5,83951,2.5,48.4,28.6,81483,90.1,64.3,21286,38586,0.234,0.428,0.173,0.297,0.304,0.117,0.501,0.734,102.49,20,0.22,18.37,0.73
13299,19.1,50991,2.7,35.9,18,47665,98.3,78.2,20422,35471,0.276,0.427,0.198,0.412,0.326,0.151,0.583,0.767,91.95,22.5,0.18,25.87,0.38
13301,31.7,4596,0,34.8,0,4016,94.3,0,6873,6078,0.237,0.444,0.22,0.312,0.338,0.127,0.546,0.646,61.17,21.6,0.21,60.23,0
13303,27.4,17909,5.6,57.3,33.2,16766,86.7,124.1,20612,19112,0.249,0.444,0.175,0.324,0.397,0.108,0.544,0.646,80.73,22.1,0.19,51.85,0.18
13305,23.1,39497,5,39.4,41.4,37843,115.3,99.1,10886,22356,0.242,0.419,0.208,0.403,0.298,0.139,0.546,0.739,94.05,20.9,0.18,19.45,0.86
13307,34.6,2015,0,84.1,74.3,2019,0,0,2152,2263,0.153,0.415,0.232,0.356,0.342,0.137,0.546,0.619,68.78,20.4,0.21,50.19,0
13309,25.6,6457,0,28.1,0,6359,127.6,0,3185,4903,0.259,0.487,0.208,0.356,0.328,0.119,0.546,0.619,65.65,20.4,0.18,30.06,1.2
13311,25.8,33483,0,28.9,23.7,31930,66.1,144.4,1093,13006,0.236,0.499,0.23,0.365,0.339,0.12,0.503,0.629,102.1,19.7,0.22,2.59,0.44
13313,32.7,154820,1.9,46.2,25.5,151515,101.6,119.2,7856,72462,0.245,0.472,0.23,0.381,0.283,0.12,0.611,0.744,103.89,19.8,0.23,4.06,2.9
13315,8.5,9670,22,47.2,38.3,8961,99.4,24.8,4962,7008,0.249,0.421,0.242,0.386,0.362,0.108,0.446,0.567,73.81,20.4,0.16,31.76,0.07
13317,28.5,10465,0,49.3,66.1,10035,173.3,96,10182,10597,0.249,0.444,0.214,0.35,0.344,0.11,0.591,0.673,83.94,21.1,0.19,45.93,0.51
